title,abstract,subjects,publisher,uri,doi,language,search_text
L'italiano in Svizzera,"Questa raccolta di saggi, redatta da esperte ed esperti del settore, è dedicata al ruolo complesso dell’italiano in Svizzera, analizzandone la funzione di lingua nazionale nonché la sua posizione di lingua minoritaria. Il volume propone un’analisi articolata dei contesti sociali, storici e politici in cui l’italiano è radicato in Svizzera, sia nelle regioni tradizionali dell’italofonia (Ticino e Grigioniitaliano), sia nei territori germanofoni e francofoni, dove la presenza dell’italiano si è affermata anche attraverso movimenti migratori. Il volume raccoglie per la prima volta contributi provenienti da diverse prospettive disciplinari e affronta in modo sistematico questioni fondamentali legate allo status, alla visibilità e al radicamento dell’italiano in Svizzera. La pubblicazione intende contribuire alla ricerca sul plurilinguismo e sul contatto linguistico in Svizzera, offrendo una base solida per riflettere sulla valorizzazione della diversità linguistica nel contesto elvetico.",,Peter Lang International Academic Publishers,https://directory.doabooks.org/handle/20.500.12854/169241,10.3726/b23167,ita,"Title: L'italiano in Svizzera. Abstract: Questa raccolta di saggi, redatta da esperte ed esperti del settore, è dedicata al ruolo complesso dell’italiano in Svizzera, analizzandone la funzione di lingua nazionale nonché la sua posizione di lingua minoritaria. Il volume propone un’analisi articolata dei contesti sociali, storici e politici in cui l’italiano è radicato in Svizzera, sia nelle regioni tradizionali dell’italofonia (Ticino e Grigioniitaliano), sia nei territori germanofoni e francofoni, dove la presenza dell’italiano si è affermata anche attraverso movimenti migratori. Il volume raccoglie per la prima volta contributi provenienti da diverse prospettive disciplinari e affronta in modo sistematico questioni fondamentali legate allo status, alla visibilità e al radicamento dell’italiano in Svizzera. La pubblicazione intende contribuire alla ricerca sul plurilinguismo e sul contatto linguistico in Svizzera, offrendo una base solida per riflettere sulla valorizzazione della diversità linguistica nel contesto elvetico.. Subjects: "
Chapter Un’anonima relazione delle piramidi d’Egitto del 1743. Appunti preliminari in vista dell’edizione critica del ms. α. G. 5. 27 (BEUMo),"This paper provides news of the rediscovery of a new Travel Report in Egypt (with a description of the Pyramids) dated 1743. In view of the critical edition of the document, will be deepened the context of the re-discovery, attempting to outline preliminary investigative ways.",,Firenze University Press,https://directory.doabooks.org/handle/20.500.12854/82734,10.36253/978-88-5518-467-0.20,ita,"Title: Chapter Un’anonima relazione delle piramidi d’Egitto del 1743. Appunti preliminari in vista dell’edizione critica del ms. α. G. 5. 27 (BEUMo). Abstract: This paper provides news of the rediscovery of a new Travel Report in Egypt (with a description of the Pyramids) dated 1743. In view of the critical edition of the document, will be deepened the context of the re-discovery, attempting to outline preliminary investigative ways.. Subjects: "
"Mitochondrial Communication in Physiology, Disease and Aging","This eBook is a collection of articles from a Frontiers Research Topic. Frontiers Research Topics are very popular trademarks of the Frontiers Journals Series: they are collections of at least ten articles, all centered on a particular subject. With their unique mix of varied contributions from Original Research to Review Articles, Frontiers Research Topics unify the most influential researchers, the latest key findings and historical advances in a hot research area! Find out more on how to host your own Frontiers Research Topic or contribute to one as an author by contacting the Frontiers Editorial Office: frontiersin.org/about/contact",,Frontiers Media SA,https://directory.doabooks.org/handle/20.500.12854/73127,10.3389/978-2-88945-963-6,eng,"Title: Mitochondrial Communication in Physiology, Disease and Aging. Abstract: This eBook is a collection of articles from a Frontiers Research Topic. Frontiers Research Topics are very popular trademarks of the Frontiers Journals Series: they are collections of at least ten articles, all centered on a particular subject. With their unique mix of varied contributions from Original Research to Review Articles, Frontiers Research Topics unify the most influential researchers, the latest key findings and historical advances in a hot research area! Find out more on how to host your own Frontiers Research Topic or contribute to one as an author by contacting the Frontiers Editorial Office: frontiersin.org/about/contact. Subjects: "
Jorge Millas. Aproximaciones a su obra,,,Ariadna Ediciones,https://directory.doabooks.org/handle/20.500.12854/87231,,spa,Title: Jorge Millas. Aproximaciones a su obra. Abstract: . Subjects: 
Prácticas seguras en medicina,,,Universidad Santiago de Cali,https://directory.doabooks.org/handle/20.500.12854/84043,10.35985/9789588920641.2,spa,Title: Prácticas seguras en medicina. Abstract: . Subjects: 
El filósofo y las pasiones de la violencia: Entrevista realizada al profesor François Gagin,,,Universidad Santiago de Cali,https://directory.doabooks.org/handle/20.500.12854/90713,10.35985/9789585522169.6,spa,Title: El filósofo y las pasiones de la violencia: Entrevista realizada al profesor François Gagin. Abstract: . Subjects: 
Rhetorizität des hohen Stils,"Vom Deklamationstheater in Alexandrinern zum Lesedrama in Blankversen: die Verdeutschung von Racines Tragödien. Jean Racine (1639-1699) ist der französische Tragödienautor schlechthin. Insbesondere der hohe Stil seiner Figurenrede war für die Tragödie beispielgebend. Es lassen sich zwei Phasen der Übertragung von Racines Trauerspielen ins Deutsche unterscheiden: Bis ca. 1770 wurde er in klassizistisch-französischer Tradition übersetzt, so unter anderem von Johann Christoph Gottsched. Ab ca. 1800 entdeckten ihn die Autoren der klassisch-romantischen Epoche für sich, darunter Friedrich Schiller, und die Art und Weise, die Emphase der tragischen Rede zu übertragen, änderte sich völlig. Die von Nebrig zusammengestellten Übersetzungskorpora bezeugen diesen Wandel. Die Übersetzungen werden gattungsgeschichtlich und bühnengeschichtlich eingeordnet, die Diskussion um den »hohen Stil«, die auch anhand der Stücke Racines entbrennt, dokumentiert und analysiert. Anhand der Tragödien Athalie, Iphigénie und Phèdre sind beide Übersetzungsstile abschließend noch einmal im Vergleich zu betrachten. Neben einem Verzeichnis von über 200 Racine-Aufführungen im deutschsprachigen Raum ist eine annotierte Bibliographie sämtlicher Übersetzungsdrucke in deutscher Sprache bis 1830 beigefügt.",,Wallstein Verlag,https://directory.doabooks.org/handle/20.500.12854/145850,https://doi.org/10.46500/83530205,ger,"Title: Rhetorizität des hohen Stils. Abstract: Vom Deklamationstheater in Alexandrinern zum Lesedrama in Blankversen: die Verdeutschung von Racines Tragödien. Jean Racine (1639-1699) ist der französische Tragödienautor schlechthin. Insbesondere der hohe Stil seiner Figurenrede war für die Tragödie beispielgebend. Es lassen sich zwei Phasen der Übertragung von Racines Trauerspielen ins Deutsche unterscheiden: Bis ca. 1770 wurde er in klassizistisch-französischer Tradition übersetzt, so unter anderem von Johann Christoph Gottsched. Ab ca. 1800 entdeckten ihn die Autoren der klassisch-romantischen Epoche für sich, darunter Friedrich Schiller, und die Art und Weise, die Emphase der tragischen Rede zu übertragen, änderte sich völlig. Die von Nebrig zusammengestellten Übersetzungskorpora bezeugen diesen Wandel. Die Übersetzungen werden gattungsgeschichtlich und bühnengeschichtlich eingeordnet, die Diskussion um den »hohen Stil«, die auch anhand der Stücke Racines entbrennt, dokumentiert und analysiert. Anhand der Tragödien Athalie, Iphigénie und Phèdre sind beide Übersetzungsstile abschließend noch einmal im Vergleich zu betrachten. Neben einem Verzeichnis von über 200 Racine-Aufführungen im deutschsprachigen Raum ist eine annotierte Bibliographie sämtlicher Übersetzungsdrucke in deutscher Sprache bis 1830 beigefügt.. Subjects: "
Advances in Solar Photovoltaic Energy Systems,"This book offers a thorough review of new ideas and developments for solar photovoltaic (PV) energy systems. Efforts to reduce costs often take two forms: enhancing the materials and physical construction of PV cells and utilizing power electronic circuits with the PV generator to increase the system's efficiency. Furthermore, random climatic factors, such as temperature and irradiance, have a significant impact on PV system performances. As a result, modeling PV panels and creating optimization plans to maximize power extracted and boost efficiency under various irradiance circumstances are crucial tasks. This book provides a comprehensive overview of cutting-edge techniques in solar PV energy systems.",,IntechOpen,https://directory.doabooks.org/handle/20.500.12854/135181,10.5772/intechopen.111228,eng,"Title: Advances in Solar Photovoltaic Energy Systems. Abstract: This book offers a thorough review of new ideas and developments for solar photovoltaic (PV) energy systems. Efforts to reduce costs often take two forms: enhancing the materials and physical construction of PV cells and utilizing power electronic circuits with the PV generator to increase the system's efficiency. Furthermore, random climatic factors, such as temperature and irradiance, have a significant impact on PV system performances. As a result, modeling PV panels and creating optimization plans to maximize power extracted and boost efficiency under various irradiance circumstances are crucial tasks. This book provides a comprehensive overview of cutting-edge techniques in solar PV energy systems.. Subjects: "
Toxoplasmose & Toxoplasma gondii,"A infecção por Toxoplasma gondii é hoje muito disseminada ao redor do mundo, especialmente no Brasil. A coletânea parte da história da descoberta desse parasita e da doença por ele causada, a toxoplasmose, e visita os diferentes aspectos relacionados ao tema. São apresentados o ciclo evolutivo, a epidemiologia, o diagnóstico, o quadro clínico e o tratamento, em uma ampla revisão sobre o assunto, provavelmente a mais completa já realizada. Somente nos anos 1970 desvendou-se o ciclo de vida desse protozoário, do qual o gato é hospedeiro definitivo. Outros animais de sangue quente, entre eles o ser humano, são hospedeiros intermediários. Muitos indivíduos infectados pelo T. gondii não apresentam sintomas, mas, quando a doença se manifesta, pode ter diferentes configurações, afetando gânglios, olhos, coração, pulmões, fígado, cérebro e meninges, ou articulações. Além de uma completa revisão, a obra também traz para o leitor o que há de mais atual no conhecimento científico acerca da toxoplasmose e do T. gondii. O livro cobre praticamente todos os campos do conhecimento sobre o agente etiológico e a doença, apresentando novos aspectos, particularmente em relação à bioquímica, à interação entre o parasita e a célula hospedeira e à resposta imunológica à infecção.",,SciELO Books - Editora FIOCRUZ,https://directory.doabooks.org/handle/20.500.12854/61072,10.7476/9788575415719,por,"Title: Toxoplasmose & Toxoplasma gondii. Abstract: A infecção por Toxoplasma gondii é hoje muito disseminada ao redor do mundo, especialmente no Brasil. A coletânea parte da história da descoberta desse parasita e da doença por ele causada, a toxoplasmose, e visita os diferentes aspectos relacionados ao tema. São apresentados o ciclo evolutivo, a epidemiologia, o diagnóstico, o quadro clínico e o tratamento, em uma ampla revisão sobre o assunto, provavelmente a mais completa já realizada. Somente nos anos 1970 desvendou-se o ciclo de vida desse protozoário, do qual o gato é hospedeiro definitivo. Outros animais de sangue quente, entre eles o ser humano, são hospedeiros intermediários. Muitos indivíduos infectados pelo T. gondii não apresentam sintomas, mas, quando a doença se manifesta, pode ter diferentes configurações, afetando gânglios, olhos, coração, pulmões, fígado, cérebro e meninges, ou articulações. Além de uma completa revisão, a obra também traz para o leitor o que há de mais atual no conhecimento científico acerca da toxoplasmose e do T. gondii. O livro cobre praticamente todos os campos do conhecimento sobre o agente etiológico e a doença, apresentando novos aspectos, particularmente em relação à bioquímica, à interação entre o parasita e a célula hospedeira e à resposta imunológica à infecção.. Subjects: "
Survey of Architectural History in Cambridge,"This series, called the Survey of Architectural History in Cambridge, was among the first inventories of its kind in America.Shortly after the Cambridge Historical Commission was established it embarked on the task of surveying Cambridge's architectural resources. The Commission published five reports, from 1964 to 1977, on each area of the city. This series, called the Survey of Architectural History in Cambridge, was among the first inventories of its kind in America. This new edition of East Cambridge, the first report, appears at a time when the neighborhood is experiencing increasing development pressures, making it a particularly valuable resource on the area's history and growth for residents, planners, and outside investors. Although its primary focus remains architectural, the second edition includes the results of extensive primary source research on the district's colonial history, industrial development, and social history. It breaks new ground by correlating city directory and census data with the types of workers' housing built in the period from 1820 to 1870. Development is not new to East Cambridge. Established on an isolated island in the salt marshes opposite Boston in 1809, it became the first part of Cambridge to undergo industrial expansion and attracted great numbers of immigrants during the mid-nineteenth century. The substantial Federal brick houses built on speculation by the Lechmere Point Corporation gave way to modest workers' cottages in the early 1820s. This building type soon became characteristic of the community densely populated, working class, with a distinctive architecture that still largely survives.",,The MIT Press,https://directory.doabooks.org/handle/20.500.12854/146669,10.7551/mitpress/2539.001.0001,eng,"Title: Survey of Architectural History in Cambridge. Abstract: This series, called the Survey of Architectural History in Cambridge, was among the first inventories of its kind in America.Shortly after the Cambridge Historical Commission was established it embarked on the task of surveying Cambridge's architectural resources. The Commission published five reports, from 1964 to 1977, on each area of the city. This series, called the Survey of Architectural History in Cambridge, was among the first inventories of its kind in America. This new edition of East Cambridge, the first report, appears at a time when the neighborhood is experiencing increasing development pressures, making it a particularly valuable resource on the area's history and growth for residents, planners, and outside investors. Although its primary focus remains architectural, the second edition includes the results of extensive primary source research on the district's colonial history, industrial development, and social history. It breaks new ground by correlating city directory and census data with the types of workers' housing built in the period from 1820 to 1870. Development is not new to East Cambridge. Established on an isolated island in the salt marshes opposite Boston in 1809, it became the first part of Cambridge to undergo industrial expansion and attracted great numbers of immigrants during the mid-nineteenth century. The substantial Federal brick houses built on speculation by the Lechmere Point Corporation gave way to modest workers' cottages in the early 1820s. This building type soon became characteristic of the community densely populated, working class, with a distinctive architecture that still largely survives.. Subjects: "
"A History of Bodies, Brains, and Minds","A panoramic view of the evolution of life on our planet, from its origins to humanity's future.In A History of Bodies, Brains, and Minds, Francisco Aboitiz provides a brief history of life, the brain, and cognition, from the earliest living beings to our own species. The author proceeds from the basic premise that, since evolution by natural selection is the process underlying the origin of life and its evolution on earth, the brain—and thus our minds—must also be the result of biological evolution. The aim of this book is to narrate how animal bodies came to be built with their nervous systems and how our species evolved with culture, technology, language, and consciousness.The book is organized in four parts, each delving into a different aspect of evolutionary development:• Definitions lays the groundwork by discussing the principles of biological evolution and explores the definition and mechanisms of life itself.• Beginnings describes the origins of life, starting from the emergence of the first cells to the development of neurons as the building blocks for brain networks.• The Rise of Bodies and Brains examines the evolution of animals with bilateral symmetry, the emergence of chordates and vertebrates, and the expansion and diversification of the vertebrate brain.• A Singular Ape explores Homo sapiens and our species' unique traits, such as bipedality, tool use, culture, language, communication, and consciousness.Comprehensive and deeply insightful, this book helps us understand our place in the natural world and the cosmos—as well as what the future might hold for life on earth.",,The MIT Press,https://directory.doabooks.org/handle/20.500.12854/146773,10.7551/mitpress/14412.001.0001,eng,"Title: A History of Bodies, Brains, and Minds. Abstract: A panoramic view of the evolution of life on our planet, from its origins to humanity's future.In A History of Bodies, Brains, and Minds, Francisco Aboitiz provides a brief history of life, the brain, and cognition, from the earliest living beings to our own species. The author proceeds from the basic premise that, since evolution by natural selection is the process underlying the origin of life and its evolution on earth, the brain—and thus our minds—must also be the result of biological evolution. The aim of this book is to narrate how animal bodies came to be built with their nervous systems and how our species evolved with culture, technology, language, and consciousness.The book is organized in four parts, each delving into a different aspect of evolutionary development:• Definitions lays the groundwork by discussing the principles of biological evolution and explores the definition and mechanisms of life itself.• Beginnings describes the origins of life, starting from the emergence of the first cells to the development of neurons as the building blocks for brain networks.• The Rise of Bodies and Brains examines the evolution of animals with bilateral symmetry, the emergence of chordates and vertebrates, and the expansion and diversification of the vertebrate brain.• A Singular Ape explores Homo sapiens and our species' unique traits, such as bipedality, tool use, culture, language, communication, and consciousness.Comprehensive and deeply insightful, this book helps us understand our place in the natural world and the cosmos—as well as what the future might hold for life on earth.. Subjects: "
Chapter Policies that promote smaller families,"This book examines the link between population growth and environmental impact and explores the implications of this connection for the ethics of procreation. In light of climate change, species extinctions, and other looming environmental crises, Trevor Hedberg argues that we have a collective moral duty to halt population growth to prevent environmental harms from escalating. This book assesses a variety of policies that could help us meet this moral duty, confronts the conflict between protecting the welfare of future people and upholding procreative freedom, evaluates the ethical dimensions of individual procreative decisions, and sketches the implications of population growth for issues like abortion and immigration. It is not a book of tidy solutions: Hedberg highlights some scenarios where nothing we can do will enable us to avoid treating some people unjustly. In such scenarios, the overall objective is to determine which of our available options will minimize the injustice that occurs. This book will be of great interest to those studying environmental ethics, environmental policy, climate change, sustainability, and population policy.",,Taylor & Francis,https://directory.doabooks.org/handle/20.500.12854/146818,10.4324/9781351037020-7,eng,"Title: Chapter Policies that promote smaller families. Abstract: This book examines the link between population growth and environmental impact and explores the implications of this connection for the ethics of procreation. In light of climate change, species extinctions, and other looming environmental crises, Trevor Hedberg argues that we have a collective moral duty to halt population growth to prevent environmental harms from escalating. This book assesses a variety of policies that could help us meet this moral duty, confronts the conflict between protecting the welfare of future people and upholding procreative freedom, evaluates the ethical dimensions of individual procreative decisions, and sketches the implications of population growth for issues like abortion and immigration. It is not a book of tidy solutions: Hedberg highlights some scenarios where nothing we can do will enable us to avoid treating some people unjustly. In such scenarios, the overall objective is to determine which of our available options will minimize the injustice that occurs. This book will be of great interest to those studying environmental ethics, environmental policy, climate change, sustainability, and population policy.. Subjects: "
Understanding Pacific Peoples Health and Wellbeing Challenges in Aotearoa New Zealand,"Why do Pacific communities in Aotearoa-New Zealand continue to face significant health disparities despite decades of targeted government policy? In this landmark volume, editors Sir Collin Tukuitonga, Roannie Ng Shiu, and Patrick Thomsen bring together Pacific scholars to establish foundational markers for understanding the complex factors impacting community wellbeing. While Pacific peoples are among the most researched groups in the country, the contributors argue that current systems have failed to translate this data into equitable outcomes. The editors curate a deep dive into critical intersections of health, including maternal care, mental health, and the specific needs of Pacific youth, disabled people, and Rainbow+ communities. By centering the voices of Pacific experts, this work serves as both a critique of the status quo and a roadmap for a more efficient, equitable health system that treats Pacific wellbeing as an urgent public priority. This book is essential reading for students of Pacific health and professionals operating within the public health sector. It is a vital resource for anyone working to improve health outcomes within Aotearoa-New Zealand or across the broader Pacific region.",,Lived Places Publishing,https://directory.doabooks.org/handle/20.500.12854/173404.2,https://doi.org/10.62859/9781918026276,eng,"Title: Understanding Pacific Peoples Health and Wellbeing Challenges in Aotearoa New Zealand. Abstract: Why do Pacific communities in Aotearoa-New Zealand continue to face significant health disparities despite decades of targeted government policy? In this landmark volume, editors Sir Collin Tukuitonga, Roannie Ng Shiu, and Patrick Thomsen bring together Pacific scholars to establish foundational markers for understanding the complex factors impacting community wellbeing. While Pacific peoples are among the most researched groups in the country, the contributors argue that current systems have failed to translate this data into equitable outcomes. The editors curate a deep dive into critical intersections of health, including maternal care, mental health, and the specific needs of Pacific youth, disabled people, and Rainbow+ communities. By centering the voices of Pacific experts, this work serves as both a critique of the status quo and a roadmap for a more efficient, equitable health system that treats Pacific wellbeing as an urgent public priority. This book is essential reading for students of Pacific health and professionals operating within the public health sector. It is a vital resource for anyone working to improve health outcomes within Aotearoa-New Zealand or across the broader Pacific region.. Subjects: "
The Psychosomatic Assessment,"Patient reported outcomes have become more and more important in clinical practice and research. Evaluating subjective perceptions of patients has become mandatory for a full assessment of treatment responses. In this context, clinimetrics, the science of clinical measurements, provides unprecedented opportunities for psychosomatic assessment. This volume illustrates how this approach can be translated into everyday practice complementing and improving the medical interview. The most sensitive and reliable clinical methods are presented for evaluating specific psychosocial aspects of disease, i.e. childhood adversities, life events and chronic stress, lifestyle, sexual function, subclinical and affective disturbances, personality, illness behavior, well-being and family dynamics. Each chapter provides practical illustrations as to how crucial information can be obtained with specific methods individualized according to the patients’ needs.",,Karger,https://directory.doabooks.org/handle/20.500.12854/28660,10.1159/isbn.978-3-8055-9854-5,eng,"Title: The Psychosomatic Assessment. Abstract: Patient reported outcomes have become more and more important in clinical practice and research. Evaluating subjective perceptions of patients has become mandatory for a full assessment of treatment responses. In this context, clinimetrics, the science of clinical measurements, provides unprecedented opportunities for psychosomatic assessment. This volume illustrates how this approach can be translated into everyday practice complementing and improving the medical interview. The most sensitive and reliable clinical methods are presented for evaluating specific psychosocial aspects of disease, i.e. childhood adversities, life events and chronic stress, lifestyle, sexual function, subclinical and affective disturbances, personality, illness behavior, well-being and family dynamics. Each chapter provides practical illustrations as to how crucial information can be obtained with specific methods individualized according to the patients’ needs.. Subjects: "
An Introduction to Arctic Governance and Geopolitics,"This is an open access title available under the terms of a CC BY-NC-ND 4.0 License. It is free to read, download and share on Elgaronline.com. This timely book provides a foundational overview of the governance and geopolitics of the Arctic, an area which has moved from the margins of world politics to a region of global relevance. Identifying the main trends and drivers shaping Arctic politics, the authors move beyond a simplified portrayal to bridge regional and global dynamics and offer a nuanced understanding of what is happening in the region.",,Edward Elgar Publishing,https://directory.doabooks.org/handle/20.500.12854/178942,10.4337/9781035301461,eng,"Title: An Introduction to Arctic Governance and Geopolitics. Abstract: This is an open access title available under the terms of a CC BY-NC-ND 4.0 License. It is free to read, download and share on Elgaronline.com. This timely book provides a foundational overview of the governance and geopolitics of the Arctic, an area which has moved from the margins of world politics to a region of global relevance. Identifying the main trends and drivers shaping Arctic politics, the authors move beyond a simplified portrayal to bridge regional and global dynamics and offer a nuanced understanding of what is happening in the region.. Subjects: "
Die Finanzierung von Desinformation,"Desinformation und Verschwörungstheorien haben in den letzten Jahren deutlich Aufschwung erhalten, da ihre Verbreitung in den sozialen Medien und anderen Online Plattformen sehr schnell und effektiv sein kann. In zurückliegenden Jahren hat die Europäische Union einige neue Gesetzesgrundlagen geschaffen, die diese Entwicklung eindämmen sollen. Dennoch hat sich ein lukrativer Markt rund um das Verbreiten von Halb- und Unwahrheiten entwickelt. Dies kann negative Konsequenzen für Einzelne und die Gesellschaft mit sich bringen, das zeigen beispielsweise Gewalttaten wie Pizzagate, oder auch die Weigerung sich impfen zu lassen oder Maske zu tragen. Ein weiteres Problem stellt die zunehmende und weltweit verbreitete russische Propaganda dar, insbesondere seit der Eskalation des Ukraine Konflikts. Der Open-Access-Band stellt die relevantesten Akteure vor, die von der Verbreitung von Desinformation profitieren: die Influencer:innen, Plattformen, Werbeträger und Zahlungsdienstleister. Dabei lässt sich mit Beispielen aus dem deutschsprachigen Raum zeigen, welche Geschäftsmodelle sich hinter der Monetarisierung verbergen, wie effektiv diese sein können und ob es Möglichkeiten der Eindämmung von Desinformation gibt, indem Finanzierungsmöglichkeiten eingeschränkt werden.",,Springer Nature,https://directory.doabooks.org/handle/20.500.12854/159381,10.1007/978-3-658-48048-6,ger,"Title: Die Finanzierung von Desinformation. Abstract: Desinformation und Verschwörungstheorien haben in den letzten Jahren deutlich Aufschwung erhalten, da ihre Verbreitung in den sozialen Medien und anderen Online Plattformen sehr schnell und effektiv sein kann. In zurückliegenden Jahren hat die Europäische Union einige neue Gesetzesgrundlagen geschaffen, die diese Entwicklung eindämmen sollen. Dennoch hat sich ein lukrativer Markt rund um das Verbreiten von Halb- und Unwahrheiten entwickelt. Dies kann negative Konsequenzen für Einzelne und die Gesellschaft mit sich bringen, das zeigen beispielsweise Gewalttaten wie Pizzagate, oder auch die Weigerung sich impfen zu lassen oder Maske zu tragen. Ein weiteres Problem stellt die zunehmende und weltweit verbreitete russische Propaganda dar, insbesondere seit der Eskalation des Ukraine Konflikts. Der Open-Access-Band stellt die relevantesten Akteure vor, die von der Verbreitung von Desinformation profitieren: die Influencer:innen, Plattformen, Werbeträger und Zahlungsdienstleister. Dabei lässt sich mit Beispielen aus dem deutschsprachigen Raum zeigen, welche Geschäftsmodelle sich hinter der Monetarisierung verbergen, wie effektiv diese sein können und ob es Möglichkeiten der Eindämmung von Desinformation gibt, indem Finanzierungsmöglichkeiten eingeschränkt werden.. Subjects: "
New Trends on the Combustion Processes in Spark Ignition Engines,"This Special Issue on 'New Trends on the Combustion Processes in Spark Ignition Engines' contains nine papers on new developments on Internal Combustion (IC) engines aiming to enhance their efficiency, leading to the reduction of fossil CO2 and other gaseous pollutants. It is divided into two parts. In the initial part, the focus in on fuels, with four papers discussing the use of biofuels and other alternative fuels that can be used in different types of IC Engines. Additionally, conventional fuels are tested in order to evaluate their optimal use in new downsizing high-boost engines. A revision paper on alternative fuels is also included. The second part involves the study and improvement of engine combustion diagnostics as well as the presentation of an alternative type of propulsion system.",,MDPI - Multidisciplinary Digital Publishing Institute,https://directory.doabooks.org/handle/20.500.12854/76602,10.3390/books978-3-0365-1447-5,eng,"Title: New Trends on the Combustion Processes in Spark Ignition Engines. Abstract: This Special Issue on 'New Trends on the Combustion Processes in Spark Ignition Engines' contains nine papers on new developments on Internal Combustion (IC) engines aiming to enhance their efficiency, leading to the reduction of fossil CO2 and other gaseous pollutants. It is divided into two parts. In the initial part, the focus in on fuels, with four papers discussing the use of biofuels and other alternative fuels that can be used in different types of IC Engines. Additionally, conventional fuels are tested in order to evaluate their optimal use in new downsizing high-boost engines. A revision paper on alternative fuels is also included. The second part involves the study and improvement of engine combustion diagnostics as well as the presentation of an alternative type of propulsion system.. Subjects: "
Comment naviguer dans les eaux troubles d’un océan d’absurdités ?,,,Presses universitaires de Rennes,https://directory.doabooks.org/handle/20.500.12854/172786,10.4000/14pau,fre,Title: Comment naviguer dans les eaux troubles d’un océan d’absurdités ?. Abstract: . Subjects: 
Ethics and overcoming odious passions,"This publication articulated in three parts, and twelve chapters endeavours to engage with the complex negative emotions and consequent phenomenon of self-deceit, radicalisation and extremism. First part: Emotions as Lines of Demarcation or Guidelines to Our Self. The Psychodynamic Surrounding of our Intentional Self; second part: Case Studies of Some Concrete Societal Encapsulations of the Negative Passions; and third part: Resisting the Colonisation of Tyrannical Affections. Possible Paths of Mitigating Radicalisation and Extremism. What kind of educational responses can be given to extremist claims of territory, identity, resources, power, and interpretations? How can a dialogue on unifying ethical principles and values aid in developing common grounds for preventing radical and extremist excesses? With authors from three continents, this publication endeavours to not only ask the uncomfortable questions with regard to the exteriorisation of human emotive predispositions and inclinations to ostracize, stigmatise and discriminate. The exit door from the extreme is also clearly presented, through four contributions, notably the interplay of Charvaka philosophy, Sikh wisdom on balanced forms of engagement with strong emotions.",,Globethics Publications,https://directory.doabooks.org/handle/20.500.12854/150259,10.58863/20.500.12424/4292368,eng,"Title: Ethics and overcoming odious passions. Abstract: This publication articulated in three parts, and twelve chapters endeavours to engage with the complex negative emotions and consequent phenomenon of self-deceit, radicalisation and extremism. First part: Emotions as Lines of Demarcation or Guidelines to Our Self. The Psychodynamic Surrounding of our Intentional Self; second part: Case Studies of Some Concrete Societal Encapsulations of the Negative Passions; and third part: Resisting the Colonisation of Tyrannical Affections. Possible Paths of Mitigating Radicalisation and Extremism. What kind of educational responses can be given to extremist claims of territory, identity, resources, power, and interpretations? How can a dialogue on unifying ethical principles and values aid in developing common grounds for preventing radical and extremist excesses? With authors from three continents, this publication endeavours to not only ask the uncomfortable questions with regard to the exteriorisation of human emotive predispositions and inclinations to ostracize, stigmatise and discriminate. The exit door from the extreme is also clearly presented, through four contributions, notably the interplay of Charvaka philosophy, Sikh wisdom on balanced forms of engagement with strong emotions.. Subjects: "
GNSS Real-Time Kinematic Positioning,"This open access book presents the high-precision Real-Time Kinematic (RTK) positioning technique of global navigation satellite systems, including its development, principle, implementation, applications and recent innovations. As the highlights of this book, various extensions of the RTK technique are introduced with emphasis on their features to overcome different challenges of different applications. The applications include the positioning with few reference stations available in a large scale of area, the positioning requiring instant convergence, the positioning at sea without normal communication, the high-precision positioning and attitude determination of rigid objects, the positioning with low-cost chip in the canyon environments. The mathematical models of different extended RTK techniques are derived in a unified framework. The characteristics of different RTK extensions are vividly compared with each other based on diagrams. The demonstration application and experimental results of each RTK extension are introduced. In brief, this book provides comprehensive outdoor high-precision positioning solutions for different scientific, engineering and social applications. It is suitable for readers who need or are interested in the high-precision positioning technique.",,Springer Nature,https://directory.doabooks.org/handle/20.500.12854/165864,10.1007/978-981-96-9116-6,eng,"Title: GNSS Real-Time Kinematic Positioning. Abstract: This open access book presents the high-precision Real-Time Kinematic (RTK) positioning technique of global navigation satellite systems, including its development, principle, implementation, applications and recent innovations. As the highlights of this book, various extensions of the RTK technique are introduced with emphasis on their features to overcome different challenges of different applications. The applications include the positioning with few reference stations available in a large scale of area, the positioning requiring instant convergence, the positioning at sea without normal communication, the high-precision positioning and attitude determination of rigid objects, the positioning with low-cost chip in the canyon environments. The mathematical models of different extended RTK techniques are derived in a unified framework. The characteristics of different RTK extensions are vividly compared with each other based on diagrams. The demonstration application and experimental results of each RTK extension are introduced. In brief, this book provides comprehensive outdoor high-precision positioning solutions for different scientific, engineering and social applications. It is suitable for readers who need or are interested in the high-precision positioning technique.. Subjects: "
